ISBN,ISBN_10,ProductID,BTKey,Author,Title,PriceReguar,PriceDiscounted,30day_demand,Annotation,FormatPrimary,FormatPrimary_Description,FormatPrimary_QuantityPack,CountryOfPublication,LanguageCode,Classification_Merchandise,Classification_BookType,Classification_DeweyClass,Classification_LCClass,Classification_SeriesProduct,Subjects_General,Subjects_Bisac,Subjects_Library,ProductType,ProductLineID,ProductStatus,DateCreated
9780152051518,0152051511,0004335937,0004335937,"Jeffries, Alison",Sam and the Bag,3.95,2.25,7,1st Green Light Reader's ed.,Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.00 W inches 0.15 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.J3665 SAM 2004,Green Light Readers Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Friendship
JUVENILE FICTION / Animals / Cats",Cats; Fiction.,Book,BOOK,,12/30/2012
9780152051679,0152051678,0006125967,0006125967,"Earl, Janice",Jan Has A Doll,3.95,2.25,0,"Jan's father surprises her with a doll that looks like her, in a story that includes instructions for making a paper plate puppet.",Paperback,1 v. : 8.50 H x 0.25 D x 6.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.E125 JAN 2005,Green Light Readers Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / General",Dolls; Fiction.,Book,BOOK,,12/14/2012
9780152051785,0152051783,0006002791,0006002791,"Keller, Holly",The Hat,3.95,2.25,0,Simple text tells how Dan helps Pam find her lost hat.,Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.00 W inches 0.16 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.K28132 HAT 2005,Buckle Up! Getting Ready to Read: Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Friendship","Lost and found possessions; Fiction.
Hats; Fiction.",Book,BOOK,,12/14/2012
9780152051822,0152051821,0004447785,0004447785,"Carter, Candace",Sid's Surprise,3.95,2.25,0,Sid the snake's first rattle is a big surprise!,Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.00 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.C24275 SI 2005,Buckle Up! Getting Ready to Read: Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Animals / Reptiles & Amphibians","Snakes; Fiction.
Growth; Fiction.",Book,BOOK,,12/14/2012
9780152056179,0152056173,0006300371,0006300371,"Bunting, Eve",My Robot,3.95,2.25,6,What is the best thing a robot can do?,Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,China,ENG,JUVENILE,Easy Fiction,[E],PZ7.B91527 MYR 2006,Green Light Readers Level 2,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Toys, Dolls & Puppets","Robots; Fiction.
Friendship; Fiction.",Book,BOOK,,12/16/2012
9780152056520,0152056521,0006134109,0006134109,"Brandon, Anthony G.",Moving Day,3.95,2.25,0,"Annie Kim does not budge when her family tells her it is time to move to their new house, but then she notices the new puppy with them.",Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.25 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.B73677 MO 2005,Green Light Readers. Level 2,Juvenile Grades 1-2 Ages 6-7,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / General","Moving, Household; Fiction.
Korean Americans; Fiction.
Dogs; Fiction.
Animals; Infancy; Fiction.",Book,BOOK,,12/15/2012
9780152059613,015205961X,0006969354,0006969354,"Baker, Keith",Sometimes/Algunas Veces (Sometimes/Algunas Veces),3.95,2.25,5,Happy or sad? Up or down? Sometimes you may feel every which way.,Paperback,1 v. : 8.50 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,China,spa,JUVENILE,Easy Fiction,[E],PZ73 .B27155 2007,Green Light Readers Bilingual,Spanish Kindergarten,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Emotions & Feelings","Emotions; Fiction.
Senses and sensation; Fiction.
Self-acceptance; Fiction.
Alligators; Fiction.
Spanish language materials; Bilingual.",Book,BOOK,,12/14/2012
9780152059675,0152059679,0006969331,0006969331,"Most, Bernard",Catch Me If You Can!/ A Que No Me Alcanzas! (Catch Me If You Can!/ A Que No Me Alcanzas!),3.95,2.25,0,"One little dinosaur knows her gargantuan grandpa is the sweetest dinosaur of all, in a delightful bilingual edition.",Paperback,1 v. (unpaged) : 8.50 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,China,spa,JUVENILE,Easy Fiction,[E],PZ73 .M746 2007,Green Light Readers Bilingual,Spanish Kindergarten,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Animals / Dinosaurs & Prehistoric Creatures","Dinosaurs; Fiction.
Grandfathers; Fiction.
Spanish language materials; Bilingual.",Book,BOOK,,12/14/2012
9780152059705,0152059709,0006969332,0006969332,"McPhail, David",Big Brown Bear/El Gran Oso Pardo (Big Brown Bear/El Gran Oso Pardo),3.95,2.25,21,"Bear is very big, very brown, and very busy. ",Paperback,1 v. : 8.50 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,spa,JUVENILE,Easy Fiction,[E],PZ73 .M37235 2007,Green Light Readers Bilingual,Spanish Kindergarten,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Animals / Bears","Bears; Fiction.
House painting; Fiction.
Stories in rhyme.
Spanish language materials; Bilingual.",Book,BOOK,,12/14/2012
9780152059712,0152059717,0006969333,0006969333,"Ada, Alma Flor",Daniel's Mystery Egg / El Misterioso Huevo De Daniel (Daniel's Mystery Egg / El Misterioso Huevo De Daniel),3.95,2.25,2,"When he finds an egg, Daniel and his friends try to guess what is inside.",Paperback,1 v. : 8.50 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,United States,spa,JUVENILE,Easy Fiction,[E],PZ73 .A24327 2007,Green Light Readers Bilingual,Spanish Kindergarten,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / School & Education","Eggs; Fiction.
Spanish language materials; Bilingual.",Book,BOOK,,12/14/2012
9780152062439,0152062432,0007445326,0007445326,"Ada, Alma Flor",Daniel's Pet / Daniel Y Su Mascota,3.95,2.25,1,"A young boy takes good care of his pet chicken, and when she is grown up she gives him a surprise.",Paperback,1 v. (unpaged) : 8.50 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,China,ENG,JUVENILE,Easy Fiction,[E],PZ73 .A24328 2008,Green Light Readers Bilingual,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / New Experience","Chickens; Juvenile fiction.
Pets; Juvenile fiction.
Chickens; Fiction.
Pets; Fiction.
Spanish language materials; Bilingual.",Book,BOOK,,12/16/2012
9780152062811,0152062815,0007445332,0007445332,"Moran, Alex",What Day Is It?/ Que Dia Es Hoy?,3.95,2.25,14,Gil the ant mistakenly believes that all of his friends have forgotten his birthday.,Paperback,[28] p. : 8.50 H x 0.25 D x 6.00 W inches 0.20 lbs.,1,China,ENG,JUVENILE,Easy Fiction,[E],PZ73 .M723 2008,Green Light Readers Bilingual,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Friendship
JUVENILE FICTION / Holidays & Celebrations / Birthdays","Birthdays; Juvenile fiction.
Ants; Juvenile fiction.
Birthdays; Fiction.
Ants; Fiction.
Spanish language materials; Bilingual.
Cumpleaänos; Novela juvenil.
Hormigas; Novela juvenil.",Book,BOOK,,12/16/2012
9780152065416,0152065415,0007683490,0007683490,"McPhail, David",Dot and Bob,3.95,2.25,9,A charming new beginning reader created by David McPhail,Paperback,1 v. (unpaged) : 8.25 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.M478818 DO 2008,Green Light Readers Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Friendship
JUVENILE FICTION / Animals / Dogs","Dogs; Fiction.
Pets; Fiction.",Book,BOOK,,12/16/2012
9780152065874,0152065873,0007683475,0007683475,"Keller, Holly",The Van,3.95,2.25,0,"Sam and his friends are headed for the beach. And when their van gets stuck, they figure out a clever way to get itmoving again.",Paperback,1 v. (unpaged) : 8.50 H x 0.25 D x 6.00 W inches 0.15 lbs.,1,China,ENG,JUVENILE,Easy Fiction,[E],PZ7.K28132 VAN 2008,Green Light Readers Level 1,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Social Themes / Friendship
JUVENILE FICTION / Transportation / Cars & Trucks",Vans; Fiction.,Book,BOOK,,12/15/2012
9780395919088,0395919088,0003129157,0003129157,"Rey, Margret",Curious George Makes Pancakes,3.95,2.25,106,"Every year George and the Man with the Yellow Hat attend the pancake breakfast to benefit the children’s hospital. Always curious, George finds his way to the pancake table. After making some of the most interesting pancakes the crowd has ever seen, George gets into even more monkey mischief. Activities include coloring, fun facts, and funny faces pancake recipe.",Paperback,24 p. : 8.00 H x 0.25 D x 7.75 W inches 0.15 lbs.,1,China,ENG,JUVENILE,Easy Fiction,[E],PZ7 .M33592 1998,Curious George,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Action & Adventure / General
JUVENILE FICTION / Cooking & Food
JUVENILE FICTION / Media Tie-In","Monkeys; Fiction.
Pancakes, waffles, etc.; Fiction.
Fund raising; Fiction.",Book,BOOK,,12/13/2012
9780439399296,0439399297,0007530367,0007530367,Not Available,100 Words Kids Need to Read by 1st Grade,3.95,2.25,200,"Each workbook reinforces the 100 words that children need to know–and it helps them master comprehension, spelling, writing, and usage of each word.",Paperback,31 p. : 10.50 H x 0.25 D x 8.00 W inches 0.22 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,372.4,LB1525 .A142 2001,,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Language Arts / General,"Reading (Elementary)
English language; Study and teaching (Elementary)
English language; Composition and exercises.
Reading games.",Book,BOOK,,12/20/2012
9780439399302,0439399300,0007530369,0007530369,Scholastic News,100 Words Kids Need to Read by 2nd Grade,3.95,2.25,202,"Each workbook reinforces the100 words that children need to know – and it helps them master comprehension, spelling, writing, and usage of each word. Includes:
• Fill-in-the-blank stories and sentences
• Word riddles, games, and puzzles
• Stories that present the words in context
• ""Guess the Word"" activities
• Word classifying and sorting activities
• Practice using irregular verb forms
• Proofreading practice For use with Grade 2.",Paperback,29 p. : 10.25 H x 0.25 D x 8.00 W inches 0.20 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,372.4,LB1525 .A1452 2001,100 Words Kids Need to Read,Juvenile Grades 1-2 Ages 6-7,JUVENILE NONFICTION / Language Arts / General,"Reading (Elementary)
English language; Study and teaching (Elementary)
English language; Composition and exercises.
Reading games.",Book,BOOK,,12/21/2012
9780439399319,0439399319,0007530370,0007530370,Scholastic News,100 Words Kids Need to Read by 3rd Grade,3.95,2.25,54,"Each workbook reinforces the100 words that children need to know – and it helps them master comprehension, spelling, writing, and usage of each word. Includes:
• Fill-in-the-blank stories and sentences
• Word riddles, games, and puzzles
• Stories that present the words in context
• ""Guess the Word"" activities
• Word classifying and sorting activities
• Practice using irregular verb forms
• Proofreading practice For use with Grade 3.",Paperback,29 p. : 10.50 H x 0.25 D x 8.00 W inches 0.22 lbs.,1,,ENG,JUVENILE,Easy Non-Fiction,372.4,LB1525 .A146 2001,,Juvenile Grades 2-3 Ages 7-8,JUVENILE NONFICTION / Language Arts / General,"Reading (Elementary)
English language; Study and teaching (Elementary)
English language; Composition and exercises.
Reading games.",Book,BOOK,,12/21/2012
9780451465658,0451465652,0013472788,0013472788,"Kipling, Rudyard",Captains Courageous,3.95,2.25,18,"One of Rudyard Kipling’s most enduringly popular works, Captains Courageous is both a stirring tale of the sea and a classic coming-of-age story.

Harvey Cheyne, the pampered fifteen-year-old son of an American millionaire, is sailing to Europe when he falls overboard. Saved from drowning by a New England fishing schooner, he finds his rough new companions unimpressed by his wealth and shocked by his ignorance. He will have to prove his worth in the only way the captain and crew will accept: through the slow and arduous mastery of skills upon which their common survival depends. 

With an Introduction by Marilyn Sides
and an Afterword by Jane Yolen",Paperback,201 p. : 6.50 H x 0.75 D x 4.00 W inches 0.24 lbs.,1,United States,ENG,MASS MARKET,Fiction,813,PS,Signet Classics,Literature/Classics,"FICTION / Classics
FICTION / Sea Stories",null,Book,BOOK,,6/19/2013
9780451526847,0451526848,0003069273,0003069273,"Eliot, T. S.",The Waste Land,3.95,2.25,22,"Long regarded as one of the fundamental texts of modernism, a treasury of many of T. S. Elliot's most important early poems, combines poetic elements from diverse sources with bits of popular culture and common speech to recreate the chaos of Europe in the aftermath of WWI. Original.",Paperback,"xx, 100 p. ; 7.00 H x 0.50 D x 4.25 W inches 0.15 lbs.",0,,ENG,MASS MARKET,Fiction,821/.912,PS3509.L43 A6 1998,,Literature/Classics,FICTION / Classics,null,Book,BOOK,,12/25/2012
9780451532022,0451532023,0009660195,0009660195,"Dickens, Charles",A Christmas Carol and Other Christmas Stories,3.95,2.25,57,"A delightful holiday collection that includes “A Christmas Carol” and other classic Charles Dickens Christmas stories.

As much a part of Christmas as mistletoe and carolers, Dickens’ “A Christmas Carol” was once read publicly on Christmas Eve each year by Dickens himself. This heartwarming tale continues to stir in us the same feelings of repentance, forgiveness, and love that transformed Ebenezer Scrooge from grumbling, “Bah!  Humbug!” to sharing Tiny Tim's happy “God bless us, every one!”
 
Dickens’s other Christmas stories prove as rich as his most famous. “A Christmas Tree” describes a Victorian Christmas as seen through a child’s delighted eyes. “Christmas Dinner” celebrates the reunion of a divided family, while the Christmas chapters fromThe Pickwick Papers move from the exhilaration of a Christmas wedding to a shivery ghost story that foreshadows the spirits seen by Scrooge. Warmly nostalgic and beautifully written, the Christmas stories of Charles Dickens deserve a very special place in our memories and our hearts.",Paperback,"xxiv, 200 p. ; 7.00 H x 0.75 D x 4.25 W inches 0.24 lbs.",1,United States,ENG,MASS MARKET,Fiction,823/.8,PR4557 .A1 2011,,Literature/Classics,FICTION / Classics,"Scrooge, Ebenezer; Fiction.
England; Fiction.
Short stories.
Christmas stories.",Book,BOOK,,12/15/2012
9780486291369,0486291367,0002822357,0002822357,"Montroll, John",Favorite Animals in Origami,3.95,2.25,2,"Lovers of the ancient Japanese art of paperfolding will welcome this delightful collection of animal origami projects. Noted origami expert John Montroll provides more than 300 black-and-white diagrams and step-by-step instructions for creating 12 familiar animals.
Graded according to difficulty, the projects include charming versions of a cat, deer, elephant, seal, walrus, mink, bear, and five other creatures. Clear, easy-to-follow explanations of symbols and basic folds help paperfolding enthusiasts successfully complete each project.",Paperback,48 p. : 11.25 H x 0.25 D x 8.50 W inches 0.35 lbs.,0,,ENG,GENERAL,Non-Fiction,736/.982,TT870 .M555 1996,,Crafts & Hobbies,CRAFTS & HOBBIES / Origami,"Origami.
Animals in art.",Book,BOOK,,12/26/2012
9780516246260,0516246267,0004297283,0004297283,"Fehlner, Paul",Dog and Cat,3.95,2.25,5,"Due to their physical limitations, an old dog and a fat cat live together relatively peacefully.",Paperback,29 p. : 8.00 H x 0.25 D x 7.75 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.F325 DO 2003,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Short Stories","Dogs; Fiction.
Cats; Fiction.
Stories in rhyme.",Book,BOOK,,12/14/2012
9780516246284,0516246283,0004297285,0004297285,"Christensen, Nancy","Good Night, Little Kitten",3.95,2.25,2,A reluctant little kitten resists his parents' attempts to get him to go to bed.,Paperback,29 p. : 8.00 H x 0.25 D x 7.75 W inches 0.10 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.C45264 GO 2003,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Short Stories","Bedtime; Fiction.
Cats; Fiction.",Book,BOOK,,12/14/2012
9780516246307,0516246305,0004297287,0004297287,"Hall, Kirsten",I'm a Princess,3.95,2.25,0,"Dressed as a princess, a girl expects her family to treat her royally, but that is because Halloween has arrived.",Paperback,31 p. : 8.00 H x 0.25 D x 8.00 W inches 0.25 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.H146 IAAH 2003,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Short Stories","Princesses; Fiction.
Halloween; Fiction.
Stories in rhyme.",Book,BOOK,,12/13/2012
9780516246321,0516246321,0004297289,0004297289,"Packard, Mary",The Kite,3.95,2.25,4,A child watches his kite fly high in the sky.,Paperback,29 p. : 7.50 H x 0.25 D x 7.50 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.P1247 KI 2003,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Short Stories",Kites; Fiction.,Book,BOOK,,12/14/2012
9780516246345,0516246348,0004297291,0004297291,"Jensen, Patricia",The Mess,3.95,2.25,1,Easy-to-read rhyming tale of a boy who reflects on the pleasures his friends are enjoying while he is stuck at home because he made a mess.,Paperback,32 p. : 9.00 H x 0.25 D x 8.00 W inches 0.18 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.J424 ME 2003,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / Short Stories","Orderliness; Fiction.
Play; Fiction.
Stories in rhyme.",Book,BOOK,,12/14/2012
9780516249704,0516249703,0006592955,0006592955,"Jensen, Patricia",I Am Sick,3.95,2.25,0,"A sick child is afraid of going to the doctor, but when her father takes her and she takes her medicine, she begins to feel better quickly.",Paperback,31 p. : 7.75 H x 0.50 D x 8.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ7.J438 IAM 2005,My First Reader,Juvenile Kindergarten Ages 5-6,JUVENILE FICTION / Readers / Beginner,"Sick; Fiction.
Fear; Fiction.
Physician and patient; Fiction.
Physicians; Fiction.",Book,BOOK,,12/14/2012
9780516251141,0516251147,0006092765,0006092765,"Gikow, Louise",I Can Read,3.95,2.25,4,A child is excited and proud about learning to read.,Paperback,31 p. : 8.00 H x 0.25 D x 8.00 W inches 0.20 lbs.,1,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.G376 I 2004,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / General","Reading; Fiction.
Stories in rhyme.",Book,BOOK,,12/14/2012
9780516255019,0516255010,0004427162,0004427162,"Gikow, Louise",A Day With Daddy,3.95,2.25,6,"After a visit to the zoo with the children, it is Daddy who needs the nap.",Paperback,31 p. : 7.75 H x 0.10 D x 7.75 W inches 0.20 lbs.,0,United States,ENG,JUVENILE,Easy Fiction,[E],PZ8.3.G376 DA 2004,My First Reader,Juvenile Kindergarten Ages 5-6,"JUVENILE FICTION / Readers / Beginner
JUVENILE FICTION / General","Father and child; Fiction.
Zoos; Fiction.
Naps (Sleep); Fiction.
Stories in rhyme.",Book,BOOK,,12/14/2012
